# Chapter 1 continuation: Eisen duel and KAGUTSUCHI confrontation
（サツキとアイゼンを残し俺達は先を急ぐ。\nフェイリクスとの決戦の為に。）	（留下皋月和艾森，我们继续赶路。\n为了和费利克斯决战。）
「これでよしっと。\nもう動いていいッスよ。」	“这样就好了。\n现在可以动了。”
「おおっ。\n何だか少し身体が\n軽くなったような気がするぜ。」	“哦。\n感觉身体\n轻了一点。”
「応急処置用のリペアキットッス。\nこれでさっきの戦いのダメージが\n多少なり修復されてるはずッス。」	“这是应急修理工具。\n刚才战斗的损伤\n应该多少修复了一些。”
「とはいえ、あくまで応急処置。\nここでは修理が出来ない以上、\n損傷した状態でどこまで戦えるか……。」	“不过终究只是应急处理。\n这里无法彻底修理，\n不知还能以受损状态战斗到什么程度……”
「手足が動けば何とかなる。\nあと１戦ぐらいは何とか持つさ。」	“只要手脚能动就没问题。\n再撑一战还是可以的。”
「俺達には洗脳装置を破壊して\nフェイリクスぶっ飛ばさなきゃならねーんだ。\nこんなとこで足を止めてられるかってんだ。」	“我们还得破坏洗脑装置，\n把费利克斯打飞。\n怎么能在这种地方停下。”
「……そうッスね。\nでも、くれぐれも無理だけは\nしないでくださいッス。」	“……没错。\n不过请千万\n不要勉强。”
「ここが<ruby=ちゅうおうせいぎょしつ>中央制御室</ruby>。\n我々の目指すゴールッスね。」	“这里就是<ruby=ちゅうおうせいぎょしつ>中央控制室</ruby>。\n我们的目标。”
「<ruby=せんのうそうち>洗脳装置</ruby>ってのはどれだ？」	“哪个是<ruby=せんのうそうち>洗脑装置</ruby>？”
「君達の探し物はこれかな？」	“你们找的是这个吗？”
（中央制御室のど真ん中で待ち構えていた\nフェイリクス。\n奴がおもむろに指を差した方向――――）	（费利克斯守在中央控制室正中央，\n他慢慢指向的方向，\n就在那边————）
（そこには巨大な機械が配置され、\n<ruby=うな>唸</ruby>りを上げながら駆動している。\nどうやらあれが洗脳装置のようだ。）	（那里摆着一台巨大机器，\n发出<ruby=うな>轰鸣</ruby>运转着。\n看来那就是洗脑装置。）
「やあ。ノエル。\nまた会えて嬉しいよ。」	“你好，诺艾尔。\n很高兴再次见到你。”
「テメェがここに居るって事は……、」	“你在这里，也就是说……”
「当然、私も居るという事だ。」	“当然也说明我在这里。”
「……ユリ姉ッ！」	“……百合姐！”
「まさか<ruby=しどう>獅堂</ruby>と<ruby=たてがみ>盾守</ruby>を倒し\n本当にここまで来るとはな。\nにわかに信じがたい事だが。」	“没想到你们能打倒<ruby=しどう>狮堂</ruby>和<ruby=たてがみ>盾守</ruby>，\n真的来到这里。\n实在难以置信。”
「だから言ったじゃないか。ユリヒメ。\n彼らの戦闘力は<ruby=あなど>侮</ruby>れないってさ。」	“我不是说过吗，百合姬。\n他们的战斗力不可<ruby=あなど>小觑</ruby>。”
「もはや残る<ruby=せいおうがくえんせいとかい>聖皇学園生徒会</ruby>は私一人のみ。\n散っていた者達の<ruby=かたき>仇</ruby>、この私が討つとしよう。」	“如今剩下的<ruby=せいおうがくえんせいとかい>圣皇学园学生会</ruby>只剩我一人。\n就由我替倒下的同伴报<ruby=かたき>仇</ruby>。”
「来いッ！カグツチッ！」	“来吧！KAGUTSUCHI！”
（ユリ姉が指を鳴らすと上空から\n一機のオートマタが舞い降りて来る。）	（百合姐打了个响指，\n一台自动人偶从空中降下。）
「あれは……！」	“那是……！”
「<ruby=ていこくじゅうこうせい>帝国重工製</ruby>・<ruby=だいにせだいがたはくへいせんよう>第二世代型白兵戦用</ruby>オートマタ\n<ruby=カグツチ>KAGUTSUCHI</ruby>。 	“<ruby=ていこくじゅうこうせい>帝国重工制造</ruby>・<ruby=だいにせだいがたはくへいせんよう>第二代近战型</ruby>自动人偶，\n<ruby=カグツチ>KAGUTSUCHI</ruby>。”
「ユートから借り受けた私の剣だ。」	“这是我从悠斗那里借来的剑。”
「軍事用オートマタの\nオンパレードッスね……。」	“军用自动人偶\n接二连三地出现……”
「フェイリクス。\nどこまでオートマタを<ruby=おうりょう>横領</ruby>すれば気が済むんスか！」	“费利克斯。\n你到底要<ruby=おうりょう>侵占</ruby>多少自动人偶才满意！”
「<ruby=おうりょう>横領</ruby>？違う。これは救いだよ。」	“<ruby=おうりょう>侵占</ruby>？不，这是救赎。”
「救い？」	“救赎？”
「このオートマタ達は人間から見捨てられ\n廃棄予定だった者達だ。\nだから僕が救ってあげたんだ。」	“这些自动人偶被人类抛弃，\n原本将被废弃。\n所以是我救了他们。”
「ノエル、君が僕を救ってくれたようにね。」	“诺艾尔，就像你曾经救过我一样。”
「何でもかんでもノエルさんのせいにするの\nいい加減ウザいッスよ。」	“什么都归咎于诺艾尔小姐，\n真是烦够了。”
「やれやれ。<ruby=ノヴァ>NOVA</ruby>シリーズの人格は\n随分と反抗的なようだ。\n早急に消してしまわないといけないね。」	“真是的。<ruby=ノヴァ>NOVA</ruby>系列的人格\n似乎相当叛逆。\n得赶紧把它消除。”
「ノヴァの人格を消す……だと？」	“消除诺瓦的人格……？”
「ここには洗脳装置本体がある。\n至近距離から供給される洗脳の電波は強力だ。」	“这里有洗脑装置本体。\n近距离发出的洗脑电波非常强。”
「これを使えば<ruby=こんぱく>魂魄</ruby>に直接介入し\n<ruby=ノヴァ>NOVA</ruby>シリーズの人格ごと<ruby=こんぱく>魂魄</ruby>を\n消し飛ばす事だって出来るのさ。」	“用它可以直接干涉<ruby=こんぱく>魂魄</ruby>，\n连同<ruby=ノヴァ>NOVA</ruby>系列人格一起\n把<ruby=こんぱく>魂魄</ruby>抹去。”
「テメェ……！ノヴァを殺すって事か……！」	“你这混蛋……！是要杀了诺瓦吗……！”
「勘違いしないで欲しいな。\nそれは元々ノエルのものだ。\nだから元の持ち主に返してもらうだけさ。」	“别误会。\n那本来就是诺艾尔的东西。\n我只是把它还给原主人。”
「聞こえているんだろう？ノエル。\n<ruby=ノヴァ>NOVA</ruby>シリーズなどという邪魔な人格を消し、\nすぐに君に会いに行くよ。待っていてくれ。」	“你听得见吧，诺艾尔。\n我会消除<ruby=ノヴァ>NOVA</ruby>系列这个碍事的人格，\n马上去见你。等着我。”
「……こいつ、\n平気で薄ら寒い事言いやがるッスね。」	“……这家伙，\n居然面不改色地说这种恶心话。”
「なるほど。フェイリクスの野郎は\n今までノヴァの<ruby=ぎじこんぱく>疑似魂魄</ruby>の奥底に眠るノエルに\n話しかけてやがったって事か。」	“原来如此。费利克斯那混蛋\n一直在和沉睡于诺瓦<ruby=ぎじこんぱく>模拟魂魄</ruby>深处的诺艾尔\n说话。”
「だからキモいんスよ。こいつは。」	“所以这家伙才恶心。”
「……ノエルはそんな事言わない。」	“……诺艾尔不会说这种话。”
「……その顔で、その声で、\nノエルが言わない事を口にするな。\n……<ruby=ふゆかい>不愉快</ruby>だ。」	“……顶着那张脸，用那个声音，\n别说诺艾尔不会说的话。\n……令人<ruby=ふゆかい>不快</ruby>。”
「ユリヒメ。奴等を排除するんだ。」	“百合姬，排除他们。”
「ああ。任せておけ。ユート。\nお前を不快にするものはこの私が<ruby=めっ>滅</ruby>しよう。」	“好，交给我，悠斗。\n令你不快之物，就由我来<ruby=めっ>消灭</ruby>。”
「ユリ姉…ッ！やめてくれ…ッ！\n俺はユリ姉と戦いたくはない…ッ！」	“百合姐……！住手……！\n我不想和百合姐战斗……”
「黙れッ！貴様にユリ姉などと\n呼ばれる<ruby=すじあ>筋合</ruby>いはないッ！\nユリ姉と呼んでいいのはユートだけだッ！」	“闭嘴！你没有<ruby=すじあ>资格</ruby>\n叫我百合姐！\n只有悠斗可以这么叫我！”
「く…っ！ユ、ユリ姉……ッ！」	“唔……！百、百合姐……”
「川島さん。言ったはずッス。\nユリせんせーを洗脳から解き放つには\nあの制御装置を破壊するしかないッス。」	“川岛先生，我说过了。\n想把百合老师从洗脑中解放，\n只能破坏那台控制装置。”
「その為にはまずユリせんせーの\n操るオートマタを無力化しなければ\nならないッス。」	“为此首先必须\n让百合老师操纵的自动人偶\n失去战斗力。”
「わかってる……ッ！\nこれが最後の戦いだ……ッ！」	“我知道……！\n这是最后一战……”
「この勝負に勝って\nユリ姉の目を覚まさせてやる…ッ！」	“我要赢下这场战斗，\n让百合姐清醒过来！”
「ほう。その覇気、その<ruby=とうし>闘志</ruby>。\n悪くはない。相手にとって不足無し。」	“哦，这股气势，这份<ruby=とうし>斗志</ruby>。\n不错，值得我认真对待。”
「行くぞ！カグツチ！\n奴等に目にもの見せてくれるわ！」	“上吧，KAGUTSUCHI！\n让他们见识我们的厉害！”
ノヴァ／ユリヒメ	诺瓦／百合姬
「カグツチはブレードによる\n近接戦闘が主な戦闘スタイルッス。」	“KAGUTSUCHI主要使用刀刃进行\n近身战斗。”
「つまり、遠距離攻撃が有効って事だな！」	“也就是说，远程攻击有效！”
「その通りッ！川島さん！\nサブマシンガンッス！」	“正是！川岛先生！\n用冲锋枪！”
「うおおおおーーーーッ！！」	“呜哦哦哦哦————！”
（俺は左腕のサブマシンガンを\nカグツチに向かって乱射するッ！）	（我用左臂冲锋枪\n朝KAGUTSUCHI疯狂扫射！）
「無駄だッ！カグツチ！」	“没用的！KAGUTSUCHI！”
（カグツチは\n乱射されるサブマシンガンの弾丸を\n目にも止まらぬ速さで切り払う。）	（KAGUTSUCHI以肉眼难以捕捉的速度，\n将扫射而来的冲锋枪子弹\n全部斩落。）
「な、なにィ…！？\nサブマシンガンの弾を全弾、\n刀で切り払っただとォ…！？」	“什、什么……！？\n居然用刀\n把冲锋枪子弹全部斩落了……！？”
「ンなアホな…ッ！\nカグツチのカタログスペックでは\n弾丸を斬り裂くほどの反応速度は無いはず…！」	“怎么可能……！\nKAGUTSUCHI的目录规格\n不该有斩开子弹的反应速度……”
「そう。カグツチだけのスペックでは不可能だ。\nけれどマスターであるユリヒメの\n反応速度をプラスしたらどうかな？」	“没错，单凭KAGUTSUCHI的规格不可能。\n但加上作为主人的百合姬\n的反应速度呢？”
「まさか……ッ！？」	“难道……！？”
「<ruby=こんぱくせつぞく>魂魄接続</ruby>か……ッ！？」	“是<ruby=こんぱくせつぞく>魂魄连接</ruby>……！？”
「そう。ユリヒメはカグツチに<ruby=こんぱくせつぞく>魂魄接続</ruby>し\n演算能力を向上させているんだ。」	“没错。百合姬与KAGUTSUCHI进行<ruby=こんぱくせつぞく>魂魄连接</ruby>，\n提高了演算能力。”
「演算能力だけじゃない<ruby=しんぎたい>心技体</ruby>、\nユリヒメが<ruby=つちか>培</ruby>った戦闘技術がすべて\nカグツチにフィードバックされている。」	“不只是演算能力，<ruby=しんぎたい>身心技</ruby>，\n百合姬<ruby=つちか>培养</ruby>的战斗技巧\n也全部反馈给了KAGUTSUCHI。”
「君達が相手しているのはユリヒメ自身……\nいや、ブレイズチルドレン計画、\nレベル<ruby=ファイブ>5</ruby>の<ruby=きょうかにんげん>強化人間</ruby>そのものだよ。」	“你们面对的就是百合姬本人……\n不，是‘烈焰之子’计划的\nLevel<ruby=ファイブ>5</ruby><ruby=きょうかにんげん>强化人类</ruby>。”
「マジかよ……ッ！\nじゃあ、今俺達が相手してるのはカグツチを介した\nユリ姉本人って事じゃねぇか…ッ！」	“真的假的……！\n也就是说，我们现在面对的是\n通过KAGUTSUCHI连接的百合姐本人！”
「フェイリクス……ッ！\nユリせんせーを<ruby=はいじん>廃人</ruby>にさせる気ッスか…！」	“费利克斯……！\n你想让百合老师变成<ruby=はいじん>废人</ruby>吗！”
「<ruby=はいじん>廃人</ruby>……？どういう事だ…？」	“<ruby=はいじん>废人</ruby>……？什么意思？”
「<ruby=こんぱくせつぞく>魂魄接続</ruby>は人間の神経に大きな負荷を掛けるッス。\nオートマタの演算能力を肩代わりするって事は\n本来機械が行う膨大な計算量を人間が行うって事ッス。」	“<ruby=こんぱくせつぞく>魂魄连接</ruby>会给人类神经带来巨大负担。\n代替自动人偶的演算能力，\n就等于让人类承担本应由机器完成的庞大计算量。”
「どれほどの負荷が掛かるかは計り知れない。\n下手したら<ruby=こんぱくせつぞく>魂魄接続</ruby>しているユリせんせーの\n神経が焼き切れて廃人ッスよ！」	“负担有多大无法估量。\n弄不好进行<ruby=こんぱくせつぞく>魂魄连接</ruby>的百合老师\n神经会烧毁，变成废人！”
「な……なんだと……ッ！？」	“什……什么……！？”
「フェイリクスッ！\n今すぐ戦いをやめさせろッ！\nユリ姉が危ねぇッ！」	“费利克斯！\n立刻让她停战！\n百合姐会有危险！”
「戦いをやめる？冗談を言うな。\n<ruby=きこうしょうぶ>機巧勝負</ruby>は既に始まっている。\n勝敗が決するまで誰も止められはしない。」	“停战？别开玩笑。\n<ruby=きこうしょうぶ>机巧对决</ruby>已经开始。\n在分出胜负前谁也无法阻止。”
「フェイリクス……ッ！\nテメェ……ッ！」	“费利克斯……！\n你这混蛋……”
「ククク……。君が悪いんだよ。川島ユート。\n僕から大切なものを……ノエル奪った君が…ッ！」	“呵呵呵……川岛悠斗，都是你的错。\n是你从我手中夺走了重要的东西……夺走了诺艾尔！”
「だから、僕も同じことしてやるのさッ！\n君はユリヒメと戦いッ！ユリヒメが壊れていく様を\nその目で見るがいいッ！」	“所以我也要让你经历同样的事！\n你就和百合姬战斗，亲眼看着\n百合姬逐渐崩坏吧！”
「この……ッ！！\nクソ野郎があああああああーーーーーッ！！！」	“你这……！\n混账啊啊啊啊啊————！”
「馬鹿め！よそ見をしている暇はないぞッ！」	“蠢货！没空东张西望！”
「行けえッ！カグツチッ！」	“上吧！KAGUTSUCHI！”
（カグツチは<ruby=いっそくと>一足飛</ruby>びに踏み込み\nブレードで斬りかかってくる。）	（KAGUTSUCHI<ruby=いっそくと>一跃</ruby>逼近，\n挥刀斩来。）
「くそ…っ！」	“可恶……”
（俺は背中のバックパックから射出した\n刀の<ruby=つか>柄</ruby>を握り刃を出現させる。）	（我握住从背包射出的\n刀的<ruby=つか>刀柄</ruby>，让刀刃显现。）
（そして、俺は刀を握りしめ\nカグツチのブレードを受ける。）	（然后我握紧刀，\n挡住KAGUTSUCHI的刀刃。）
「ほう。仕込み<ruby=がたな>刀</ruby>で受け止めたか。\n面白い。」	“哦，用暗藏的<ruby=がたな>刀</ruby>挡住了吗。\n有意思。”
「ユリ姉ッ！<ruby=こんぱくせつぞく>魂魄接続</ruby>を今すぐやめるんだ！\nそのままじゃ廃人なっちまうぞッ！」	“百合姐！马上停止<ruby=こんぱくせつぞく>魂魄连接</ruby>！\n继续下去会变成废人！”
（俺はカグツチと<ruby=つばぜ>鍔迫</ruby>り合いになりながら\nユリ姉に呼びかける。）	（我和KAGUTSUCHI<ruby=つばぜ>刀刃相抵</ruby>，\n同时呼喊百合姐。）
「そんな事は知っている。\nだが、貴様を倒すまで\n私は<ruby=こんぱくせつぞく>魂魄接続</ruby>を解除する気はない。」	“我知道。\n但在打倒你之前，\n我不会解除<ruby=こんぱくせつぞく>魂魄连接</ruby>。”
「な……っ！何でだよ…ッ！\nどうしてだよユリ姉…ッ！\n何故そこまで戦う必要があるんだ！？」	“什……！为什么……！\n为什么啊，百合姐……！\n为什么非要战斗到这种地步！”
「ユートの障害は私が排除する。\n例えこの身が滅びようともな。」	“悠斗的障碍由我来排除。\n即使粉身碎骨也在所不惜。”
「く……っ！\n本当にわからず屋だな！\n昔から…ッ！」	“可恶……！\n你真是顽固！\n从以前就是这样……”
「なんでそうやって\n自分を<ruby=そまつ>粗末</ruby>にするんだッ！\nもっと自分を大切にしろよッ！」	“为什么总是这样\n<ruby=そまつ>糟蹋</ruby>自己！\n多珍惜自己一点啊！”
「黙れッ！貴様に何がわかるッ！\nユートはこの私にとってすべてなのだッ！\nだから命を代えても守る必要があるのだ！」	“闭嘴！你知道什么！\n悠斗对我来说就是一切！\n所以就算牺牲性命也必须保护他！”
「貴様に私の気持ちがわかるかぁッ！！」	“你能理解我的心情吗！！”
（カグツチは<ruby=つばぜ>鍔迫</ruby>り合いの状態から\n<ruby=よこな>横薙</ruby>ぎに刃を弾き――――）	（KAGUTSUCHI从<ruby=つばぜ>刀刃相抵</ruby>的状态\n横向<ruby=よこな>挥斩</ruby>弹开刀刃————）
（――――その返し刃で俺の首筋を狙って斬撃を放つ。）	（————接着以回斩瞄准我的脖颈。）
（俺は<ruby=とっさ>咄嗟</ruby>にカグツチの刃を受け止めるが、\n凄まじいパワーに耐えきれず吹っ飛ばされる。）	（我<ruby=とっさ>立即</ruby>挡住KAGUTSUCHI的刀刃，\n却承受不住惊人的力量，被击飞。）
「ぐああああーーーッ！！」	“呜啊啊啊啊——！”
「川島さんッ！！」	“川岛先生！”
「ふふっ。それでいい。」	“呵呵，这就对了。”
「機体損傷率８５％突破。\nブレード破損、左右武装使用不能。\nシステムオールダウン。活動限界です。」	“机体损伤率超过85%。\n刀刃损坏，左右武装无法使用。\n系统全部关闭，达到活动极限。”
「う……うぐぐ……っ。」	“呜……呜呜……”
「く……っ。\n応急処置で騙し騙しやって来たッスが\n蓄積ダメージが大きすぎたようッスね……。」	“可恶……\n虽然一直靠应急处理勉强撑着，\n但累积损伤似乎太严重了……”
「ふん……っ。\nカグツチのパワーを思い知ったか……！\nこれで終わり――――、」	“哼……\n尝到KAGUTSUCHI的力量了吧……！\n结束了————”
「う…ぐ……っ！\nあ、頭が割れそうだ……っ！」	“呜……！\n头、头要裂开了……”
（優位に立っていたはずのユリ姉は\n突如としてこめかみを抑えながら苦しみ出す。）	（本应占据优势的百合姐\n突然按住太阳穴痛苦起来。）
「あれは……！\n<ruby=こんぱくせつぞく>魂魄接続</ruby>を<ruby=こくし>酷使</ruby>した症状が出て始めている……！」	“那是……！\n<ruby=こんぱくせつぞく>魂魄连接</ruby>被<ruby=こくし>过度使用</ruby>的症状开始出现了！”
「ユリせんせー！\nこれ以上の<ruby=こんぱくせつぞく>魂魄接続</ruby>は危険ッス！\nもうやめるッスよ！」	“百合老师！\n继续<ruby=こんぱくせつぞく>魂魄连接</ruby>很危险！\n快停下！”
「黙……れ……ッ！貴様らを<ruby=ほうむ>葬</ruby>るまで…ッ！\n私は止まるわけには行かんのだ……ッ！」	“闭……嘴……！在把你们<ruby=ほうむ>葬送</ruby>之前……！\n我不能停下……”
「やめ……ろ……っ。\nユリ姉……っ。」	“住……手……。\n百合姐……”
「いいぞ！ユリヒメ！\nさあ！奴はもう虫の息だ！\n君の手でトドメを刺すんだ！」	“很好！百合姬！\n那家伙已经奄奄一息！\n亲手给他最后一击！”
「フェイリクス……ッ！」	“费利克斯……！”
「ああ…！わかっているさ…！\nユート…！私は……勝つ……ッ！」	“啊……！我知道……！\n悠斗……！我会赢……”
「トドメだ…ッ！カグツチ…！\n奴を<ruby=いっとうりょうだん>一刀両断</ruby>にしろォ……ッ！」	“最后一击……！KAGUTSUCHI！\n把那家伙<ruby=いっとうりょうだん>一刀两断</ruby>……”
（カグツチはブレードを上段に構え\n斬りかかってくる。）	（KAGUTSUCHI将刀刃举过头顶，\n朝我斩来。）
「川島さん……っ！」	“川岛先生……”
「勝った…ッ！僕達の勝利だ…ッ！\nノエル……ッ！」	“赢了……！是我们的胜利……！\n诺艾尔……”
