# Epilogue route: Kusanagi and the morning after
「―――――<ruby=むげんつくよみ>夢幻月詠</ruby>、発動。」	“—————发动<ruby=むげんつくよみ>梦幻月咏</ruby>。”
「……ート。」	“……斗。”
（声がする。　眠い。）	（有人在呼唤。好困。）
「……ユート。」	“……悠斗。”
（眠い。　まだ寝かせてくれ。）	（好困。再让我睡会儿。）
「いい加減起きんかッ！\nこの馬鹿者がッ！」	“你还不起床！\n你这个笨蛋！”
<Off>叫び2	<Off>喊叫2
「うわあああああああッ！！」	“呜啊啊啊啊啊啊！”
スーツ姿の女	穿西装的女人
<Character=ユリヒメ>怒り2-M	<Character=ユリヒメ>愤怒2-M
「ようやくお目覚めか。\n手を掛けさせるな。」	“终于醒了？\n别让我费心。”
<Off>悲しみ5	<Off>悲伤5
「あー。　びっくりした。」	“啊，吓我一跳。”
<Off>不満2	<Off>不满2
「せっかくの爽やかな朝なんだから、\nもうちょっと優しく起こしてくれてもいんじゃねーの？\nユリ<ruby=ねぇ>姉</ruby>。」	“难得是个清爽的早晨，\n不能温柔一点叫醒我吗？\n百合<ruby=ねぇ>姐</ruby>。”
（この灰色の髪のスーツの姉ちゃんは\n<ruby=かわしま>川島</ruby>ユリヒメ。　俺の<ruby=いとこ>従姉</ruby>だ。\nちなみに俺の通う<ruby=せいおうがくえん>聖皇学園</ruby>の教師でクラス担任でもある。）	（这个灰发的西装姐姐是\n<ruby=かわしま>川岛</ruby>百合姬，我的<ruby=いとこ>表姐</ruby>。\n顺带一提，她还是我就读的<ruby=せいおうがくえん>圣皇学园</ruby>教师兼班主任。）
「最初は出来るだけ優しくしてやったぞ。\n一向に起きないから、布団をはがしてやったまでだ。」	“我一开始已经尽量温柔了。\n只是你一直不起床，我才把被子掀了。”
<Off>驚き2	<Off>惊讶2
「どうりで肌寒いわけだ。\n俺、ベッドで寝てたはずなのに、\nフローリングに<ruby=ちんざ>鎮座</ruby>してんじゃん。」	“难怪觉得冷。\n我明明应该睡在床上，\n怎么坐在木地板上<ruby=ちんざ>端坐</ruby>着。”
「そんなことより、早く学園に行く支度をしろ。\nお前は出席日数が危ないんだ。\n今日こそはきちんと登校してもらうぞ。」	“先别管这个，快准备去学校。\n你的出勤天数危险了。\n今天一定要好好去上学。”
<Off>思案3	<Off>思考3
「登校……。」	“上学……”
<Off>思案4	<Off>思考4
「ユリ姉。\n俺、やらなきゃならない用事があるんだ。\nだから学校には行けない。」	“百合姐。\n我有必须做的事。\n所以不能去学校。”
「なに？　それは学園を休んででも、\nお前がやらなければならない。\nお前にしか出来ないことなのか？」	“什么事？值得你即使翘课也要做，\n你必须去做，\n只有你才能做到吗？”
<Off>真剣	<Off>认真
「ああ。　そうだ。\n子供達との約束を果たす。」	“嗯，是的。\n我要履行和孩子们的约定。”
「ユート、お前…。\n自分の出席日数と引き換えに\n子供達の夢を叶えようと……。」	“悠斗，你……\n竟然要用自己的出勤天数\n换取孩子们的梦想……”
<Off>挑発2	<Off>挑衅2
「ああ。　だから俺は\nこれから近所の公園に行って、\n超カッコイイ砂のお城を建設してくるぜ。」	“嗯。所以我\n现在要去附近公园，\n建一座超级帅气的沙堡。”
<Off>挑発5	<Off>挑衅5
「過酷な任務だが止めないでくれ。\nユリ姉。」	“这是艰巨的任务，别阻止我。\n百合姐。”
「ふざけるな。　そんなもの休日にやれ。\n近所のガキ共の約束より、\nまずは姉であるこの私の約束を果たせ。」	“别胡闹。那种事放到休息日做。\n比起和附近小鬼的约定，\n先履行我这个姐姐的约定。”
<Off>叫び	<Off>喊叫
「ひ、酷い…！　俺に休日労働をしろというのか！？」	“太、太过分了……！你要我休息日加班吗！？”
「子供と遊ぶのを\n仕事にしたければ保育士にでもなるがいい。」	“想把陪孩子玩当工作，\n那就去当保育员吧。”
<Off>怒り6	<Off>愤怒6
「俺に働けっていうのか…！\n絶対嫌だね…！」	“你要我工作……！\n我绝对不要……”
「ならば大人しく学園に行くがいい。\n学生の本分は学業だ。」	“那就老老实实去学校。\n学生的本分是学习。”
<Off>呆れ2	<Off>无语2
「へいへい。　わかりましたよ。\nユリ先生。」	“好好好，知道了。\n百合老师。”
「さて、私は先に学園へ出勤する。\nお前も支度を済ませて登校しろ。\nいいな？」	“好了，我先去学校上班。\n你也准备好去上学。\n听见了吗？”
<Off>片目2	<Off>单眼2
「へーい。\nじゃ、顔洗って来ますかねー。」	“好——。\n那我去洗把脸。”
「……まったく。\nせっかく退院出来たというのにあの大怪我以来、\nすっかりやる気を失くしてしまったようだ。」	“……真是的。\n好不容易出院，自从那场重伤后，\n他似乎完全失去了干劲。”
「……一体、何があったというのだ。」	“……究竟发生了什么？”
<Off>悲しみ3	<Off>悲伤3
「あー。　日差しが眩しいぜ。」	“啊，阳光真刺眼。”
ポニーテールの女子	扎马尾的女学生
<Character=サツキ>笑み3	<Character=サツキ>笑容3
「久しぶり。\nユートくん、だよね？」	“好久不见。\n你是悠斗吧？”
<Off>驚き	<Off>惊讶
「あ、えーと…？\n<ruby=だれこ>誰子</ruby>ちゃん……だっけ…？」	“啊，呃……？\n你是<ruby=だれこ>哪位</ruby>来着……”
（ポニーテールが特徴的な女の子。\n見た感じ年下……っぽいけど。\nこんな可愛い子知り合いにいたかな？）	（一个以马尾为特征的女孩。\n看起来像是比我年幼……\n我认识这么可爱的女孩吗？）
