# Chapter 1 continuation: Project-NOVA's other purpose and the date
「ユーザーって誰だよ。\nお前は誰に配慮してるんだ。」	“用户是谁啊。\n你到底在顾及谁？”
「よっし。待ち合わせイベントも\n無事終わった事ですし、\n早速、デート始めますかー。」	“好，碰头事件也\n顺利结束了，\n马上开始约会吧。”
「せっかくのデートなのに\n台本進行みたいな進め方やめて。」	“难得约会，\n别像照着剧本一样推进。”
「じゃじゃーん！\nデートと言えば映画館！\nまずはここで映画鑑賞ッス！」	“锵锵！\n说到约会就是电影院！\n先在这里看电影！”
「ここで何を観るんだ？」	“要看什么？”
「ふっふっふ。\nよくぞ聞いてくれた。」	“呵呵呵，\n问得好。”
「今、絶賛上映中の\n『劇場版ソード＆ブレイカー ～<ruby=むげんデュエルへん>無限決闘編</ruby>～』！\nこれを観るッス！」	“当然是现在热映的\n《剧场版剑与破坏者～<ruby=むげんデュエルへん>无限决斗篇</ruby>～》！\n就看这个！”
「……あのカードゲーム、\n映画化もしてんのかよ。」	“……那个卡牌游戏\n连电影都拍了？”
「ゲーム、アニメ、映画、コミック、舞台などなど！\n幅広いメディアミックスを積極的にやっている\n覇権カードゲーム『ソード＆ブレイカー』！」	“游戏、动画、电影、漫画、舞台等等！\n积极进行广泛媒体联动的\n霸权卡牌游戏《剑与破坏者》！”
「そんな人気絶頂の中、公開された劇場版は\n既に観客動員数200万人、<ruby=こうぎょうしゅうにゅう>興行収入</ruby>40億円突破の\n<ruby=かいしんげき>快進撃</ruby>を続けているッ！」	“在这人气巅峰之际上映的剧场版，\n观众人数已经突破两百万，<ruby=こうぎょうしゅうにゅう>票房收入</ruby>突破四十亿日元，\n继续着<ruby=かいしんげき>高歌猛进</ruby>！”
「……全国200万人もノヴァや花咲みてーな\n<ruby=デュエリスト>決闘者</ruby>が居るのかよ。\n狂ってるよ。この世界。」	“……全国有两百万人像诺瓦和花咲一样的\n<ruby=デュエリスト>决斗者</ruby>吗。\n这个世界疯了。”
「ちなみに自分はこの映画を観るの\n今日で10週目ッス。」	“顺便一提，今天是我看这部电影的\n第十周。”
「何で同じ映画何度も観てんだよ……。」	“为什么要反复看同一部电影……”
「ソーブレの映画を観ると\n入場者プレゼントとして非売品のカードが\nランダムに１枚貰えるんス。」	“看剑破电影时，\n会得到一张随机的非卖品卡片\n作为观众礼物。”
「なので、我々<ruby=デュエリスト>決闘者</ruby>は\nお目当てのカードを引き当てる為、\n何度も映画館に足を運ぶのですなー。」	“所以我们这些<ruby=デュエリスト>决斗者</ruby>\n为了抽到想要的卡，\n会一次又一次去电影院。”
「驚異的な観客動員数と興行収入の裏には\nお前ら<ruby=デュエリスト>決闘者</ruby>が\nヘビロテ<ruby=さくしゅ>搾取</ruby>されているという闇があったわけか。」	“惊人观众人数和票房的背后，\n原来是你们这些<ruby=デュエリスト>决斗者</ruby>\n被反复<ruby=さくしゅ>压榨</ruby>的黑暗。”
「強さを求めれば求めるほど\nお金が掛かるのは宿命なのですよ。」	“越追求强大，\n花的钱就越多，这是宿命。”
「デュエルとは札束での殴り合いだったのか。」	“决斗原来是用钞票互殴吗。”
「ささ、それじゃ早速チケットを買いましょー。\nソーブレ、ソーブレー。」	“来来，马上买票吧。\n剑破，剑破。”
（鼻歌混じりにチケット売り場に\n進むノヴァの方向を見ると\nとある上映中の映画ポスターが写り込んだ。）	（诺瓦哼着歌走向售票处，\n我顺着她的方向看去，\n一张正在上映的电影海报映入眼帘。）
「こ、これは…ッ！\n『劇場版 魔法アイドル・ザクロちゃん ～<ruby=さいは>最果</ruby>ての<ruby=しはいしゃ>支配者</ruby>～』\nのリバイバル上映じゃないかッ！」	“这、这是……！\n《剧场版魔法偶像小石榴～<ruby=さいは>尽头</ruby>的<ruby=しはいしゃ>支配者</ruby>～》\n不是重映吗！”
「ノヴァ、僕これ観たい。」	“诺瓦，我想看这个。”
「え？いや……ソーブレの映画……。」	“诶？可是……剑破的电影……”
「僕、ザクロちゃん観たい。」	“我想看小石榴。”
「ソ、ソーブレが……、\n入場者特典のカードが……。」	“剑、剑破的……\n观众特典卡……”
「ザクロちゃん。」	“小石榴。”
「ザクロ――――、」	“小石榴————。”
「あーはいはい！わかりましたよ！\nもうザクロちゃんでいいッス！\n今日はザクロちゃん観ましょう！」	“啊，好好好！知道了！\n看小石榴就是了！\n今天就看小石榴！”
「やったああああーーーッ！！」	“太好啦————！！”
「じゃあ、ザクロちゃんの\nチケット買ってくるッスから\n大人しくしといてくださいよ？」	“那我去买小石榴的\n电影票，\n你乖乖在这里等着，好吗？”
「わかった！」	“好！”
「ああ……ザクロちゃん……っ。\n良かった……良かったよぉ……っ。」	“啊……小石榴……。\n太好了……太好了……”
「魔力の<ruby=こんげん>根源</ruby>を奪われ魔法少女に\n変身出来なくなったザクロちゃん。」	“魔力<ruby=こんげん>根源</ruby>被夺走、\n无法变身为魔法少女的小石榴。”
「何の能力も無い一般人に\n成り下がってしまったザクロちゃんだけど\n友達を守る為、それでもたった一人で悪に立ち向かう。」	“虽然小石榴沦为没有任何能力的普通人，\n但为了保护朋友，\n她仍独自一人挺身对抗邪恶。”
「圧倒的な実力差！非力なザクロちゃんは\n雑魚戦闘員にすら歯が立たず<ruby=じゅうりん>蹂躙</ruby>されてしまう！」	“实力差距压倒性！弱小的小石榴\n甚至打不过杂兵，被<ruby=じゅうりん>蹂躏</ruby>！”
「そんな大ピンチの時にマブダチの\nミナちゃん、クロちゃん、サトコちゃんの\n熱いエールがザクロちゃんを奮い立たせる！」	“就在这危急关头，挚友\n小美、小黑、小佐藤的\n热烈声援让小石榴重新振作！”
「そして覚醒ッ！ザクロちゃんは\n初めて魔力の<ruby=こんげん>根源</ruby>に頼らず\nマブダチの力で魔法少女に変身するッ！」	“然后觉醒！小石榴第一次不依靠魔力<ruby=こんげん>根源</ruby>，\n凭挚友们的力量\n变身成魔法少女！”
「感動…ッ！圧倒的感動……ッ！\nこれぞまさに『友情！努力！勝利！』」	“感动……！压倒性的感动……！\n这才是‘友情！努力！胜利！’！”
「これだよこれ…ッ！\nこういうのでいいんだよな…ッ！」	“就是这个……！\n这才对嘛……！”
「どうだノヴァ！？\n最高に面白かっただろ！？」	“怎么样，诺瓦！？\n很有意思吧！？”
「いや、長い。映画観終わった後の感想で\nどんだけ喋り続けてんスか。\nもう１時間以上聞いてるんスけど。」	“不，太长了。看完电影的感想，\n你怎么能说这么久。\n我已经听了一个多小时。”
「え、まだ１時間でしょ？\n１日中語られるよ？俺。」	“诶，才一个小时吧？\n我可以讲一整天哦？”
「ガチで勘弁してください。\n川島さんの感想タイムで丸１日潰れるんスけど。」	“真的饶了我吧。\n川岛先生的感想时间会耗掉整整一天。”
「俺は真面目な話をしているんだ。\n潰れるとか言うな。」	“我在认真说话。\n别说什么耗掉时间。”
メイドA	女仆A
「ノヴァ！オフのところ悪いんだけど\nちょっとヘルプ入ってくれない？」	“诺瓦！抱歉打扰你休息，\n能来帮个忙吗？”
「おや、何かあったんスか？」	“哎呀，发生什么事了？”
