# Chapter 1 continuation: the guardians depart
「タクシーと言う名の天道がな。」	“名叫天道的出租车吧。”
「ノエル。」	“诺艾尔。”
「何スか？」	“什么事？”
「―――――<ruby=ていこくじゅうこうせいたいこうがくけんきゅうじょ>帝国重工生体工学研究所</ruby>・<ruby=イーとうだいよんくかく>E棟第4区画</ruby>。」	“————<ruby=ていこくじゅうこうせいたいこうがくけんきゅうじょ>帝国重工生物工程研究所</ruby>·<ruby=イーとうだいよんくかく>E栋第4区</ruby>。”
「僕たちの思い出の場所だ。\n行ってみるといい。」	“那是承载我们回忆的地方。\n你可以去看看。”
「言ったはずッス。\nあんたの事なんて知らないと。」	“我应该说过了。\n我根本不认识你。”
「君は必ず行くさ。\nだって君はノエルなのだから。」	“你一定会去的。\n因为你就是诺艾尔。”
「おい。フェイリクス。\nあんまり俺のマスターに\nちょっかい掛けんじゃねーよ。」	“喂，费利克斯。\n别老是对我的主人\n动手动脚。”
「……君のマスターがノエルだって？\n悪い冗談だな。」	“……你的主人是诺艾尔？\n真是个糟糕的笑话。”
「おいおい。\n<ruby=きこうしょうぶ>機巧勝負</ruby>のレフェリーまでやってて\nテメーの目は<ruby=ふしあな>節穴</ruby>か？」	“喂喂。\n你连<ruby=きこうしょうぶ>机巧对决</ruby>的裁判都当过了，\n眼睛还是<ruby=ふしあな>瞎</ruby>的吗？”
「俺とノヴァは<ruby=こんぱく>魂魄</ruby>レベルで息の合った\n<ruby=あいしょうばつぐん>相性抜群</ruby>の<ruby=バディ>相棒</ruby>なのさ。」	“我和诺瓦可是<ruby=こんぱく>灵魂</ruby>层面都合拍、\n<ruby=あいしょうばつぐん>配合绝佳</ruby>的<ruby=バディ>搭档</ruby>。”
「……今まで<ruby=しゅじゅうかんけい>主従関係</ruby>に\n乗り気じゃなかったわりには\n相手を<ruby=あお>煽</ruby>る時だけ調子イイんスよねー。」	“……明明之前对<ruby=しゅじゅうかんけい>主从关系</ruby>一直没兴趣，\n一到<ruby=あお>挑衅</ruby>对手的时候\n倒是来劲得很。”
「やはり僕には理解できないよ。ノエル。\n何故君がこんな奴に<ruby=しゅうちゃく>執着</ruby>するのか。」	“我还是无法理解，诺艾尔。\n你为什么会对这种人如此<ruby=しゅうちゃく>执着</ruby>。”
「僕の方が確実に君を幸せに出来る。\nそう確信している。」	“我有十足的把握能让你幸福。\n我对此深信不疑。”
「おいテメー。\n何ドサクサに紛れて告ってんだ。\nぶっ殺すぞ。」	“喂，你这混蛋。\n少趁乱告白。\n信不信我宰了你。”
「僕はノエルに話をしているんだ。\n君は関係ない。」	“我是在和诺艾尔说话。\n与你无关。”
「あんだとテメー！」	“你说什么！”
「フェイリクス。\nあんたにはわからないでしょうね。\nこの人の…川島さんの真の魅力というやつが。」	“费利克斯，\n你是不会明白的。\n你不懂这个人……川岛先生真正的魅力。”
「……ノエル。」	“……诺艾尔。”
「ケケケ。ノヴァは俺様の方がイイらしいぜー。\nあばよ。フェイリクス。」	“嘿嘿，看来诺瓦还是更喜欢本大爷。\n再见了，费利克斯。”
「意外ですけど。ノヴァさんって\n川島さんにあんなにも<ruby=いちず>一途</ruby>なんですね。」	“真令人意外。\n没想到诺瓦小姐对川岛先生如此<ruby=いちず>专一</ruby>。”
「それだけノヴァとユートの間に\n運命的な何かがあったって事かしら。\nうーん。気になる。」	“也就是说，诺瓦和悠斗之间\n发生过某种命中注定的事吧。\n嗯……真让人在意。”
「それに引き換え、\n川島さんの<ruby=ぶしつけ>不躾</ruby>な態度はまさに<ruby=げす>下種</ruby>の極みね。」	“反过来，川岛先生那<ruby=ぶしつけ>无礼</ruby>的态度，\n简直是<ruby=げす>卑劣</ruby>到了极点。”
「アイツって調子に乗りやすいタイプだからねぇ…。」	“那家伙就是容易得意忘形的类型……”
「<ruby=きこういん>機巧院</ruby>さんはあの男の\nどこがそんなに良いのか理解に苦しむわ。」	“我实在无法理解，<ruby=きこういん>机巧院</ruby>小姐\n究竟看上了那男人哪一点。”
「あー。やっと来た。」	“啊，终于来了。”
「遅いですよ。ノヴァさん。\n一体いつまで待たせるんですかー。」	“太慢了，诺瓦小姐。\n到底要让我们等多久啊？”
「それじゃ天道さん。保護者の皆さんを\nご自宅まで送ってくださいッス。」	“那么天道先生，\n请把各位家长送回家。”
「えぇー。\n私また送迎係するんですかぁ？」	“诶——\n又要我负责接送吗？”
「自宅まで頼むわね。\n運転手さん。」	“送我回家吧。\n司机先生。”
「送迎ありがとうございます。天道さん。」	“谢谢你接送我们，天道先生。”
「私は仕事先のバーまでね。天道。」	“送我到工作的酒吧，天道。”
「とほほ。私に拒否権は無いのですか。」	“唉，我就没有拒绝的权利吗？”
「キビキビ働けテンドー。」	“麻利点干活，天道。”
「頑張れよ。天道。」	“加油，天道。”
「しくしく。他人事だと思って。」	“呜呜，你们倒是把它当成与己无关。”
「来たか。」	“来了啊。”
「おいーっす。\n真田警部。」	“哟，\n真田警部。”
「おい。真田。\nわざわざ俺達を呼び出して何の用だ。」	“喂，真田。\n特意把我们叫来，有什么事？”
「おい、お前達。\n何だその挨拶は。\n挨拶ぐらいまともに出来んのか。」	“喂，你们两个。\n那是什么招呼方式？\n连打招呼都不能像样一点吗？”
「天道。お前の<ruby=きょういくふい>教育不行</ruby>き<ruby=とど>届</ruby>きだぞ。」	“天道，这就是你<ruby=きょういくふい>教育不</ruby><ruby=とど>到位</ruby>的结果。”
「無茶言わないでくださいよ。\nこの二人に我々<ruby=いかるがけいさつ>斑鳩警察</ruby>の常識が\n通用するわけないじゃないですか。」	“别强人所难啊。\n我们<ruby=いかるがけいさつ>斑鸠警察</ruby>的常识，\n怎么可能对这两个人管用。”
「まったくこれだから<ruby=ちょうほうぶ>諜報部</ruby>というのは\n信用できんのだ。」	“真是的，<ruby=ちょうほうぶ>情报部</ruby>就是因为这样\n才叫人无法信任。”
「まぁ、約一名諜報部でも何でも無いのが\n混ざってますけどね。」	“不过，这里面大概混进了\n一个根本不是情报部成员的人。”
「ほら。川島さん。\nちゃんと挨拶しなくちゃダメじゃないッスかー。」	“来，川岛先生。\n总得好好打招呼才行吧。”
「お前にだけは言われたくねぇ。」	“唯独不想听你说这话。”
「あれ？このやり取り、前にも見たぞ。」	“咦？这段对话我以前好像见过。”
「いいだろう。今回はこれで<ruby=おおめ>大目</ruby>に見るとしよう。」	“好吧。这次就暂且<ruby=おおめ>放你们一马</ruby>。”
「天道。\n次回までにちゃんと教育しておけ。」	“天道，\n下次之前给我好好教育他们。”
「ひえぇ…。これはまた<ruby=なんだい>難題</ruby>ですねぇ…。」	“咿……这又是个<ruby=なんだい>难题</ruby>啊……”
